source,lun_bawang,english,type
kemaloh_lundayeh_dictionary,bakatan,see bekatan,redirect
kemaloh_lundayeh_dictionary,bake,see bakey,redirect
kemaloh_lundayeh_dictionary,baked,see bakad,redirect
kemaloh_lundayeh_dictionary,bakel,see fakel/pakel,redirect
kemaloh_lundayeh_dictionary,baken,see beken,redirect
kemaloh_lundayeh_dictionary,baker,see beker,redirect
kemaloh_lundayeh_dictionary,bakey,yaws,word
kemaloh_lundayeh_dictionary,bakey,a very itchy skin disease,definition
kemaloh_lundayeh_dictionary,bako,a variety of tree,word
kemaloh_lundayeh_dictionary,baku',"edible shoots of plants, such as baku' ucat, baku' sibak, baku' liawan, baku' tubu', etc",definition
kemaloh_lundayeh_dictionary,mebaku',"plentiful (food, things)",definition
kemaloh_lundayeh_dictionary,mebaku',young,word
kemaloh_lundayeh_dictionary,bakut,scooping or raking with something sticky on the hand or fingers,definition
kemaloh_lundayeh_dictionary,makut,scoop something sticky with the hand or fingers,definition
kemaloh_lundayeh_dictionary,binakut,raked with the fingers by someone,definition
kemaloh_lundayeh_dictionary,fekabut,rake one another with finger nails,definition
kemaloh_lundayeh_dictionary,balaa,a word,word
kemaloh_lundayeh_dictionary,balaa,language,word
kemaloh_lundayeh_dictionary,balaa,"speak, utter, say",word
kemaloh_lundayeh_dictionary,balaa luk do',good news,word
kemaloh_lundayeh_dictionary,balaa inalum,something said but kept as a secret,definition
kemaloh_lundayeh_dictionary,balaa luk melinged,a word with an unclear meaning or hidden meaning,definition
kemaloh_lundayeh_dictionary,balaa medalem,hard word,word
kemaloh_lundayeh_dictionary,balaa mo'-mo',"something said that is not true, a lie",definition
kemaloh_lundayeh_dictionary,balaa neh,"word, utterance, language, speech",word
kemaloh_lundayeh_dictionary,balaa taang,"oral, from the mouth",word
kemaloh_lundayeh_dictionary,balaa wilis,telegraph message,word
kemaloh_lundayeh_dictionary,malaa,"say, utter, speak, narrate, pronounce",word
kemaloh_lundayeh_dictionary,nemalaa,"said, spoke, told",word
kemaloh_lundayeh_dictionary,nefebalaa,"has spoken, has said",word
kemaloh_lundayeh_dictionary,bilaa/binalaa,"spoken, or told by someone",definition
kemaloh_lundayeh_dictionary,belein,"will be said, told, informed, announced",word
kemaloh_lundayeh_dictionary,luk belein,"something to be talked about, talk of the town",definition
kemaloh_lundayeh_dictionary,mebalaa,"well known, famous, or popular",definition
kemaloh_lundayeh_dictionary,mebalaa kebalaa,very famous or well-known,definition
kemaloh_lundayeh_dictionary,iFanai Ruab Lundayeh luk mebalaa-kebalaa fuun-fuun.,Fanai Ruab was the first very famous Lundayeh.,sentence
kemaloh_lundayeh_dictionary,nebalaa,an incorrect or slanderous story about someone,definition
kemaloh_lundayeh_dictionary,nebalaa,said something unintentionally,definition
kemaloh_lundayeh_dictionary,Balaa Isu',"a former village in the Adang Valley, Sarawak, so named because the group that lived there converted to Christianity at that place",definition
kemaloh_lundayeh_dictionary,"Balaa, Pa'","former village site in the Kelalan River area, Sarawak",definition
kemaloh_lundayeh_dictionary,balad,a flat piece of something or something that is spread flat,definition
kemaloh_lundayeh_dictionary,balad,flatness,word
kemaloh_lundayeh_dictionary,balad tana',flatness of the earth's surface,definition
kemaloh_lundayeh_dictionary,balad ticu',palm of the hand,word
kemaloh_lundayeh_dictionary,balad surat,page,word
kemaloh_lundayeh_dictionary,balad ugam,spreading of a mat,definition
kemaloh_lundayeh_dictionary,malad,"spread open (hand, cloth, mat, sheet)",definition
kemaloh_lundayeh_dictionary,melad,"spread open (hand, cloth, mat, sheet)",definition
kemaloh_lundayeh_dictionary,tebalad,"unrolled, flat, broad, spread flat",definition
kemaloh_lundayeh_dictionary,bilad,was spread flat by someone,definition
kemaloh_lundayeh_dictionary,Bilad nan dawa' sakai tudo ugam neh.,The mat was laid open for the guests to sit on.,sentence
kemaloh_lundayeh_dictionary,beladin,will spread flat,word
kemaloh_lundayeh_dictionary,balan,platform made of round logs where the tebayan roots are pounded or beaten,definition
kemaloh_lundayeh_dictionary,malan,make a balan platform where the tebayan roots are beaten,definition
kemaloh_lundayeh_dictionary,binalan,balan platform was made by someone,definition
kemaloh_lundayeh_dictionary,Balan,a male personal name,definition
kemaloh_lundayeh_dictionary,balang,a tiger,word
kemaloh_lundayeh_dictionary,balang,a wound or cut made by a sharp blade,definition
kemaloh_lundayeh_dictionary,malang,cut skin with a blade,word
kemaloh_lundayeh_dictionary,binalang,was cut with a sharp blade,definition
kemaloh_lundayeh_dictionary,nebalang,accidentally cut oneself with a sharp blade,definition
kemaloh_lundayeh_dictionary,nebalang,"cut, wounded, severed",word
kemaloh_lundayeh_dictionary,Nebalang ku enun lengen mineh?,What did you cut your arm with?,sentence
kemaloh_lundayeh_dictionary,mebalang,accidentally cut by a sharp blade,definition
kemaloh_lundayeh_dictionary,Naa kuaya' yuu neh. Mebalang iko nafeh.,Do not play with the knife. You will accidentally get cut.,sentence
kemaloh_lundayeh_dictionary,Balang,a male personal name,definition
kemaloh_lundayeh_dictionary,bale',see beley'-beley',redirect
kemaloh_lundayeh_dictionary,baled uluh,a bamboo container where skulls of enemies were kept,definition
kemaloh_lundayeh_dictionary,ban,see buan,redirect
kemaloh_lundayeh_dictionary,baleh,debt,word
kemaloh_lundayeh_dictionary,maleh,borrow something from someone,definition
kemaloh_lundayeh_dictionary,binaleh,borrowed by someone,definition
kemaloh_lundayeh_dictionary,febaleh,owe each other a debt,definition
kemaloh_lundayeh_dictionary,balen,see belein,redirect
kemaloh_lundayeh_dictionary,baleng,fertility,word
kemaloh_lundayeh_dictionary,mebaleng,fertile (opposite of metugeh),definition
kemaloh_lundayeh_dictionary,balih,"a lie, fraud",word
kemaloh_lundayeh_dictionary,mebalih,"not telling the truth, lying, acting falsely",definition
kemaloh_lundayeh_dictionary,malih,lie to someone,word
kemaloh_lundayeh_dictionary,binalih,cheated by someone,definition
kemaloh_lundayeh_dictionary,ibalih,cheated by someone,definition
kemaloh_lundayeh_dictionary,baliu,"small, compact",word
kemaloh_lundayeh_dictionary,balu,food or ration taken during a journey,definition
kemaloh_lundayeh_dictionary,tebalu',bring food or rations on a journey or to a workplace,definition
kemaloh_lundayeh_dictionary,netabalu',brought rations for a journey,definition
kemaloh_lundayeh_dictionary,Netebalu' ku luba' tingaa ideh.,They brought rations of wrapped rice for the journey.,sentence
kemaloh_lundayeh_dictionary,balu,"molding or making something round, like clay or a marble",definition
kemaloh_lundayeh_dictionary,binalu',molded into a round shape by someone,definition
kemaloh_lundayeh_dictionary,tinbalu',molded into a round shape by someone,definition
kemaloh_lundayeh_dictionary,tebalu',roundness,word
kemaloh_lundayeh_dictionary,balud,a pink-necked green pigeon,word
kemaloh_lundayeh_dictionary,"Balud, Buduk","a prominent mountain between Lung Semaduh and Lung Beluyu' in Lawas District, Sarawak",definition
kemaloh_lundayeh_dictionary,balui,a twist,word
kemaloh_lundayeh_dictionary,mebalui,twist,word
kemaloh_lundayeh_dictionary,nebalui,have twisted,word
kemaloh_lundayeh_dictionary,tebalui,is twisted,word
kemaloh_lundayeh_dictionary,balui,"coming to pass, change",definition
kemaloh_lundayeh_dictionary,mebalui,change,word
kemaloh_lundayeh_dictionary,mebalui,come to pass,word
kemaloh_lundayeh_dictionary,nebalui,"have changed, came to pass",definition
kemaloh_lundayeh_dictionary,tebalui,changed,word
kemaloh_lundayeh_dictionary,balun,"an injury, an accident",word
kemaloh_lundayeh_dictionary,balun,"small pox, measles, watery pores on the skin",definition
kemaloh_lundayeh_dictionary,mebalun,"have measles, watery pores or smallpox",definition
kemaloh_lundayeh_dictionary,"Bamban, Lung","a village in Sipitang, Sabah",definition
kemaloh_lundayeh_dictionary,kekafen,will be groped or felt with the hands in the dark,definition
kemaloh_lundayeh_dictionary,kekafa',ask someone to grope or feel with the hands in the dark,definition
kemaloh_lundayeh_dictionary,kakar,spreading of grains such as padi or corn on a mat to dry in the sun,definition
kemaloh_lundayeh_dictionary,ngakar,spread grains on a mat outside to dry in the sun,definition
kemaloh_lundayeh_dictionary,kikar,grains were spread on a mat outside to dry in the sun,definition
kemaloh_lundayeh_dictionary,kekaren,grains will be spread on a mat outside to dry in the sun,definition
kemaloh_lundayeh_dictionary,kekara',tell someone to spread grains on a mat to dry in the sun (here),definition
kemaloh_lundayeh_dictionary,kekaruh,tell someone to spread grains on a mat to dry in the sun (there),definition
kemaloh_lundayeh_dictionary,kaki',ask someone to peel something off,definition
kemaloh_lundayeh_dictionary,kakin,will be skinned or debarked,definition
kemaloh_lundayeh_dictionary,kakit,putting the bottom of something upwards,definition
kemaloh_lundayeh_dictionary,ngakit,"put the bottom of something upward, (like a cup or mug)",definition
kemaloh_lundayeh_dictionary,tekakit,the bottom of something is up,definition
kemaloh_lundayeh_dictionary,tekakit,bent down with the buttocks upward,definition
kemaloh_lundayeh_dictionary,kalaa,"a defeat, a loss",word
kemaloh_lundayeh_dictionary,ngekalaa,defeat someone in a game,word
kemaloh_lundayeh_dictionary,nekalaa,defeated,word
kemaloh_lundayeh_dictionary,kalab,flapping (like a flag or the wings of birds),definition
kemaloh_lundayeh_dictionary,kalab-kalab,is flapping,word
kemaloh_lundayeh_dictionary,Kalab-kalab bendira dih yufin bui.,The flag is flapping in the wind.,sentence
kemaloh_lundayeh_dictionary,ngekalab,flap something,word
kemaloh_lundayeh_dictionary,nekalab,"flapped, beat wings (like a bird)",definition
kemaloh_lundayeh_dictionary,kinalab,something flapped by someone,definition
kemaloh_lundayeh_dictionary,Kinalab kuh ngetoot firit anduk dih.,The towel was flapped by me to scare the birds.,sentence
kemaloh_lundayeh_dictionary,mekalab,flapping,word
kemaloh_lundayeh_dictionary,sikalab,flap the wings,word
kemaloh_lundayeh_dictionary,Sikalab ngudeh ilad suiit neh?,Why does the bird flap its wings?,sentence
kemaloh_lundayeh_dictionary,kalaban,the condition of an atap roof after being blown by the wind,definition
kemaloh_lundayeh_dictionary,nekelaban,was flattened or blown down by the wind,definition
kemaloh_lundayeh_dictionary,Nekelaban ku barui luk inalem dih fadey nan lati' kineh.,The padi on my field was blown by the strong wind last night.,sentence
kemaloh_lundayeh_dictionary,kalai,familiarity,definition
kemaloh_lundayeh_dictionary,ngekalai,make someone accustomed to,definition
kemaloh_lundayeh_dictionary,ngekalai,familiarize someone with something new,definition
kemaloh_lundayeh_dictionary,fekalai,familiar with,word
kemaloh_lundayeh_dictionary,fekalai,know a person well,definition
kemaloh_lundayeh_dictionary,Fekalai uwi ni Marten neh.,I know Marten very well.,sentence
kemaloh_lundayeh_dictionary,nefekalai,accustomed to,word
kemaloh_lundayeh_dictionary,nefekalai,already knew someone very well,definition
kemaloh_lundayeh_dictionary,sikalai,make oneself familiar with something,definition
kemaloh_lundayeh_dictionary,kalai,"training, learning",word
kemaloh_lundayeh_dictionary,ngekalai,train or teach someone,definition
kemaloh_lundayeh_dictionary,sikalai,"learn, practice",word
kemaloh_lundayeh_dictionary,nesikalai,learned something from someone,definition
kemaloh_lundayeh_dictionary,kalak,the crease between the thigh and the trunk of the body,definition
kemaloh_lundayeh_dictionary,kalang,"a variety of wild vine that bears edible fruit, orange in color",definition
kemaloh_lundayeh_dictionary,kalas,a class in school,word
kemaloh_lundayeh_dictionary,kalat,awakening,word
kemaloh_lundayeh_dictionary,kalat mateh,open the eyes,definition
kemaloh_lundayeh_dictionary,nekulat,woke up,word
kemaloh_lundayeh_dictionary,kilat,awakened by someone,definition
kemaloh_lundayeh_dictionary,kelaten,will be awakened,definition
kemaloh_lundayeh_dictionary,Kelaten muh iLakung nafeh.,Please wake Lakung later.,sentence
kemaloh_lundayeh_dictionary,kulat,"awake, wake up, eyes open",definition
kemaloh_lundayeh_dictionary,kulat,can be awakened,definition
kemaloh_lundayeh_dictionary,mekalat,can be awakened,definition
kemaloh_lundayeh_dictionary,mekalat,able to awaken someone,definition
kemaloh_lundayeh_dictionary,kelata',ask someone to awaken a person who is here,definition
kemaloh_lundayeh_dictionary,kelatuh,ask someone to awaken a person who is there,definition
kemaloh_lundayeh_dictionary,fingalat,something used to aid someone to awaken a person,definition
kemaloh_lundayeh_dictionary,kalat,a piece of rope,definition
kemaloh_lundayeh_dictionary,kalat sabut,rope made of jute fibre,definition
kemaloh_lundayeh_dictionary,kalau,a reflex action when one accidentally puts something very hot or cold in the mouth or in the hands,definition
kemaloh_lundayeh_dictionary,kalau-kalau,a strong reaction due to the pain of touching very hot or cold food,definition
kemaloh_lundayeh_dictionary,kalamate,see kelematey,redirect
kemaloh_lundayeh_dictionary,kali',see keli',redirect
kemaloh_lundayeh_dictionary,kalian,see kelian nei,redirect
kemaloh_lundayeh_dictionary,Kalibatang Baru,"a village in Tenom District, Sabah",definition
kemaloh_lundayeh_dictionary,kalid,see keled,redirect
kemaloh_lundayeh_dictionary,Kalimantan,Borneo,word
kemaloh_lundayeh_dictionary,kalimeng,see kelimeng,redirect
kemaloh_lundayeh_dictionary,kalinang,see kelinang,redirect
kemaloh_lundayeh_dictionary,kaling,an accent,word
kemaloh_lundayeh_dictionary,mekaling balaa,having an accent,definition
kemaloh_lundayeh_dictionary,Kaling,a person of Indian origin,definition
kemaloh_lundayeh_dictionary,kalio,see kelio,redirect
kemaloh_lundayeh_dictionary,kalung,see keluung,redirect
kemaloh_lundayeh_dictionary,kamang,"creeping, crawling",word
kemaloh_lundayeh_dictionary,kamang-kamang,"creeping, crawling",word
kemaloh_lundayeh_dictionary,Sier kegkuh em kamang-kamang kelabil dih iring neh.,I noticed the cockroach crawling near him.,sentence
kemaloh_lundayeh_dictionary,"Kamang-kamang anak dih ine' nan tanga' dim, ley-ley tieh nebpeh.",The baby almost fell when crawling to the door.,sentence
kemaloh_lundayeh_dictionary,tekamang,is crawling,word
kemaloh_lundayeh_dictionary,Sira' anak miheh tekamang eme' munung tanga' neh.,Look! Your child is crawling towards the door.,sentence
kemaloh_lundayeh_dictionary,netekamang,has crawled,word
