source,lun_bawang,english,type
t4t,"Kebala Raca' Daud nelun mula' ineh: ""Anakku Selimun, luk pangeh pinili' Allah, ieh ineh anak luk na pekalai. Idi rayeh kekamen ini, ngaceku baken ieh ineh ruma' lemulun, iamo' ruma' Tuhan Allah.","Then King David said to all the people who had gathered there, “My son Solomon, the one whom God has chosen to be the next king, is young and does not have much experience. This work of building the temple is great/important, because this glorious building will not be to honor people, but to honor Yahweh our God.",sentence
t4t,",000 pon amas, 30,000,000 balad pirak, tekaling mela 10,000 pikul, idi belawan 6,000 pikul.","Then, while all the people there were listening, David prayed, saying, “We praise you, Yahweh, the God whom our ancestor Jacob worshiped. We will praise you forever!",sentence
t4t,"Daud nengubur Tuhan pa kiung amung lun mula' ineh, kebalaneh, ""Amung ubur kuanMu, O Tuhan Allah tepun kai Yakub, rat mon idi macing ruked- ruked.","Then, while all the people there were listening, David prayed, saying, “We praise you, Yahweh, the God whom our ancestor Jacob worshiped. We will praise you forever!",sentence
t4t,"Pangeh ineh idi Daud nepebala inan lun mula' ineh, ""Do' muyuh ngubur Tuhan Allah muyuh."" Idi amung lun mula' ineh nengubur Tuhan Allah tepundeh. Idi ideh netekunal sembayang inan Tuhan, pa kiung raca'.","Then David said to all the people who were gathered there, “Praise Yahweh our God!” So they all praised Yahweh the God whom their ancestors ◄also worshiped/belonged to►. They prostrated themselves on the ground in front of Yahweh and in front of the king.",sentence
t4t,"Idi bang malem ineh teh Allah nesilagan ni Selimun, kebalaNeh neneh, ""Mutuh iko anun luk petulu barénKu namu.”","Please enable me to be wise and to know what I should do, in order that I may rule these people well, because there is no one who can rule all this great nation of yours without your help.”",sentence
t4t,"Idi kebala Selimun inan Allah, ""Iko pangeh nengegala' awaMu luk rayeh idi lutep kuan tamanku Daud. Idi Iko teh pangeh nenganau' negku mangun ku raca' libalneh.","God replied, “I am pleased with what you desire; you have not requested a huge amount of money or to be honored or that your enemies be killed. And you have not requested that you live for a long time. Instead, you have requested that I enable you to be wise and to know what you should do in order that you may govern well my people whom I have appointed you to rule.",sentence
t4t,"Selimun nengecuk nelun duken amé' pegayam ni Hiram raca' Sur, kebalaneh, ""Do' masui binaweh kuanku, mepad kudeng luk inau'mu kuan tamanku Daud, kareb iko nemasui kayuh tumuh ku mudut ruma'neh.","Solomon sent this message to King Hiram of Tyre city: “Many years ago when my father David was building his palace, you sent to him cedar logs. Will you send me cedar logs, too?",sentence
t4t,"Ui pian mudut aceh ruma' sembayang luk rayeh kuan Allah, ngaceku Allah kai ineh rayeh ratnan allah luk baken.","We want this temple to be a great temple, because our God is greater than all other gods.",sentence
t4t,"Idi teh do' iko maré kayuh tumuh kuanku, idi kayuh tongor idi aru' rat Lebanon, ngaceku ui kali' lun dukenmu mileh nebpeng kayuh déi' Lebanon, idi lun dukenku miak pebaya' nelun dukenmu,","I know that your workers are skilled in cutting timber, so also please send me cedar logs, pine logs, and juniper logs from the Lebanon mountains. My workers will work with your workers.",sentence
t4t,"Idi Hiram raca' Sur ineh nemaré aceh surat kuan Selimun, kebalaneh, ""Ngaceku Tuhan méi' inan pupuNeh, idi iko kinikitNeh ku raca'deh ineh.","When Hiram received that message, he replied by sending this message to Solomon: “Because Yahweh loves his people, he has appointed you to be their king.”",sentence
t4t,"Idi nekini do' maré amung padé, ikun, umau, idi abpa' anggur luk pangeh bida'mu ineh.",“Now please send us the wheat and barley and olive oil and wine that you promised to send to us.,sentence
t4t,"Kesembayang Raca' Selimun, ""O Tuhan, Iko miak tudo bang laput idi su luk medacem.","Then Solomon said, “Yahweh, you said that you would live in a dark cloud.",sentence
t4t,"Kebalaneh, ""Amung ubur kuan Tuhan Allah lun Israil luk pangeh nengacing jani'Neh kuan tamanku Daud, kebalaNeh,","He said to them, “Praise Yahweh, the God to whom we Israelis belong, who has caused to happen what he promised to my father David. What he said to David was this:",sentence
t4t,"Kesembayangneh, ""O Tuhan Allah lun Israil, na Allah baken, iamo' Iko mo', do' bang langit idi bang tana'. Iko mo' luk maya' jani' idi mekatu kuan amung lun dukenmu luk maya' amung balaMu.","and he prayed, “Yahweh, the God to whom we Israeli people belong, there is no God like you in heaven or on the earth. You solemnly promised that you would faithfully love us, and that is what you have done for us who earnestly do what you want us to do.",sentence
t4t,"""Iamo' miakké Allah tudo dengan lemulun luun tana' ini? Idi amung langit pana' na petap inanMu, meluun teh ruma' luk pangeh pinudutku ini!","“But, my God, will you really live on earth among people? There is surely not enough space for you in the sky, or even in the heaven! So there is surely not enough space for you to live in this temple that my workers have built.",sentence
t4t,"""Kareb seburur nganau' sala' nelun denganneh, idi ieh icuk pebulung, idi ieh pebulung pa atun bubpunMu bang Ruma' ini,","“If someone is accused of doing something wrong to another person, and they bring him to testify in front of your altar outside this holy temple, and if he says, ‘I did not do that; may God punish me if I am not telling the truth,’",sentence
t4t,"""Kareb pupuMu Israil melaya' pa atun bunu'deh, ngaceku ideh pangeh mesala' Namu, idi ideh uren, idi ngamo ngadanMu, idi sembayang mutuh do' rat Namu bang Ruma' ini,","“And when your Israeli people are defeated by their enemies because they sinned against you, and forced to go to some distant country, if they turn away from their sinful behavior and turn toward this temple and admit that you have justly punished them, and plead that you will forgive them,",sentence
t4t,"""Kareb langit initekMu, pad na inan udah ngaceku pupuMu pangeh mesala' Namu, idi ideh sium pa Ruma' ini idi sembayang dengan mebeneh niat, idi uren ratnan sala'deh,","“When you do not allow any rain to fall because your people have sinned against you, if they turn toward this temple and admit that you have justly punished them, and turn away from their sinful behavior and humbly pray to you,",sentence
t4t,"""Kareb bang bawang ineh inan iru', kaca, bangas, bui luk melau', kato, idi uled, idi kudeng pupuMu uen bunu'deh ngerieng, kian kudeng inan ét luk mebura' lek,","“And when the people of this land experience famines or if there is a plague, or when their crops are destroyed by very hot winds or by mildew or by locusts or grasshoppers, or when their enemies surround any of their cities in order to attack them, if any of those bad things happen to them,",sentence
t4t,"Kareb seburur lun pupu baken macing rat bawang luk mado, ngaceku ieh pangeh ninger ratnan ngadanMu, laludMu, idi pedenganMu, idi kareb ieh macing sium pa Ruma' ini idi sembayang,","“There will be some foreigners who do not belong to your Israeli people who have come here from countries far away because they have heard that you are very great and that you perform great miracles. If they turn toward this temple and pray,",sentence
t4t,"""Kareb Iko ngecuk pupuMu amé' pebunu', idi ideh pana' sembayang mutuh Namu, sium pa bawang ini luk pinili'Mu, idi Ruma' luk pinudutku ini kuanMu,","“When you send your people to go to places to attack their enemies, if they pray to you, wherever they are, if they turn toward this city that you have chosen and toward this temple that I have caused to be built to honor you,",sentence
t4t,"""Kareb pupuMu mesala' Namu, (idi seburur pana' nateh luk na mesala') idi Iko museh nedeh, pad Iko maré nedeh bang palad bunu'deh, pelé ideh tebanen bunu' amé bawang luk mado pana',","“It is true that everyone sins. So, when your people sin against you, and you become angry with them, you may allow their enemies to capture them and take them to their countries, even to countries that are far away.",sentence
t4t,"""Idi nekini, O Allahku, do' Iko nier negku idi ninger putuh sembayangku bang Ruma' ini.","“Now, my God, look at us and listen to us as we pray to you in this place.",sentence
t4t,"O Tuhan Allah, tumui Iko nekini, do' amé' bang Ruma'Mu dengan Pati' Pejani', ieh ineh tanu' laludMu, idi tudo su ineh ruked-ruked. Ngeperuan amung kekamen imamMu, idi ngacing awang niat kuan pupuMu ngaceku éi'Mu nedeh.","Yahweh our God, come and stay in this place with the Sacred Chest, the chest that shows that you are powerful. Yahweh God, cause your priests to know clearly that you have blessed them. Cause us your people to rejoice because of all the good things that you do for us.",sentence
t4t,"O Tuhan Allah, aleg Iko ngarung raca' luk pinili'Mu ini. Do' ngerawé awaMu nan demulunMu Daud.""","Yahweh God, do not reject me the king whom you have appointed to be the king of Israel; do not forget that you greatly loved David, who served you very well.”",sentence
t4t,"Idi Tuhan nesilagan ni Selimun kareb medacem, kebalaNeh, ""Ui pangeh neninger putuhmu, idi su ini pangeh pinili'Ku ku ruma' luk inan mare bare.","“When I prevent any rain from falling, or when I command locusts to eat all the crops, or when I send a plague among my people,",sentence
t4t,"Kudeng Ui ngitek langit pad na inan udah, idi kudeng Ui ngecuk kato kuman uli' tana', idi kudeng Ui ngacing kaca arang pupuKu,","if the people who belong to me humble themselves and pray, and request me to help them, and if they turn away from their sinful behavior, then I will hear from heaven. I will forgive them for having sinned and I will cause them to prosper again.",sentence
t4t,"Idi kudeng iko lutep maya' Negku mepad kudeng lawé tamanmu Daud ineh, idi kudeng iko nganau' amung-amung luk pangeh bida'Ku namu, pad iko nginita amung bala idi ukumKu,","I will make sure that your descendants will always be kings, which is what I promised to David your father, saying, ‘Some of your descendants will always be the kings of Israel.’",sentence
t4t,"Kebalaneh kuan Raca' Selimun, ""Matu bala luk pangeh pindengerku déi' bang bawangku, rat namu idi ilehmu.","She said to the king, “Everything that I heard in my own country about you and about how wise you are is true!",sentence
t4t,"""Tamanmu pangeh nengeberat amung kekamen kali ini. Kudeng iko ngeran kekamen kai pad kai na mesusa', idi amung kai ini miak lutep maya' namu.”","“Your father Solomon forced us to work very hard for him. If you do not force us to work that hard, and if you charge us less taxes than we were paying to him, we will serve you faithfully.”",sentence
t4t,"Idi kebala Rehebom nedeh, ""Muli' muyuh atun. Idi teluh aco baruh do' muyuh lemubed amé' negku."" Idi ideh nuli'.","He replied, “Come back three days from now and I will give you my answer.” So those leaders and Jeroboam left.",sentence
t4t,"Idi Rehebom nengitun amung lun rayeh, luk nengedengan tamanneh Selimun kareb ieh mulun, kebalaneh, ""Kudeng apehké ui miak ngor bala lun mula' ini?”","Then King Rehoboam consulted his older men who had advised his father Solomon while he was still alive. He asked them, “What shall I say to answer these men?”",sentence
t4t,"Idi kebaladeh, ""Kudeng iko méi' nelun mula' ineh, idi maya' piniandeh, idi do' bala nedeh, kalli' rungen amungdeh ineh mangun ku lun dukenmu ruked- ruked.”","They replied, “If you will be kind to these people and do things that will please them, and if you say kind things to them when you answer them, they will always serve you.”",sentence
t4t,"kebalaneh, ""Kudeng apehké tau miak ngor bala lun mula' ini luk pangeh nemutuh negku ngeran babeh luk pangeh rireng tamanku pa luundeh?”","He said to them, “How should I answer the men who are asking me to reduce the work and taxes that my father required from them?”",sentence
t4t,Pangeh teluh aco idi Yerebom dengan lun mula ineh iné' ni Rehebom maya' kudeng balaneh nedeh.,"Three days later, Jeroboam and all the leaders came to King Rehoboam again, which is what he had told them to do.",sentence
t4t,"Idi ieh nepebala nedeh ineh maya' kudeng baladeh luk anak adi' ineh, kebalaneh, ""Idi i Ama' pangeh nengeberat kekamen muyuh. Iamo' ui miak ngula' ineh teh. Idi i Ama' pangeh nemabpet nemuyuh ku ué. Iamo' ui mabpet nemuyuh ku kayuh.”","He told them what the younger men had advised. He said, “My father put heavy burdens of work and taxes on you, but I will put heavier burdens on you. It was as though he beat you with whips, but I will beat you with whips that have pieces of metal in them!”",sentence
t4t,amé' mada' ni Rehebom idi amung lun Yahuda idi lun Beniamin kudeng ini:,"“Go and tell this to Solomon’s son Rehoboam, the king of Judah, and to all the Israeli people of the tribes of Judah and Benjamin:",sentence
t4t,"""Aleg muyuh amé' pebunu' inan kinanak muyuh lun Israil. Iamo' do' anid- anid muyuh muli', ngaceku isu' ineh pangeh mangun maya' pinianKu."" Idi ideh neninger bala Tuhan ini. Idi ideh nuli' idi na nepebunu' ni Yerebom.","‘Yahweh says that you must not go to fight against the people of Israel; they are your distant relatives. All of you must go home. What has happened is what Yahweh wanted to happen.’” So Shemaiah went and told that to them, and they all heeded what Yahweh had commanded them to do, and they did not attack Jeroboam and his soldiers.",sentence
